FLOWplateWell,uniqID,OD_well,putida,protegens,grimontii,veronii,CommRich,Date,Day,Incubator,Plate,Heat,Heat_Day,Recov_Day
plateInnoc-D11,24-07-08 H1 E12,E12,1,1,0,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-D11,24-07-08 Epoch F10,F10,1,1,0,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-D11,24-07-08 Epoch E12,E12,1,1,0,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-E11,24-07-08 Epoch E3,E3,1,0,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-E11,24-07-08 Epoch C5,C5,1,0,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-E11,24-07-08 H1 E3,E3,1,0,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-E11,24-07-08 H1 C5,C5,1,0,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-E11,24-07-08 H1 G10,G10,1,0,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-E11,24-07-08 H1 D12,D12,1,0,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-E11,24-07-08 Epoch G10,G10,1,0,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-E11,24-07-08 Epoch D12,D12,1,0,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-F11,24-07-08 Epoch F3,F3,0,1,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-F11,24-07-08 Epoch D5,D5,0,1,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-F11,24-07-08 H1 F3,F3,0,1,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-F11,24-07-08 H1 D5,D5,0,1,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-F11,24-07-08 H1 H10,H10,0,1,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-F11,24-07-08 H1 C12,C12,0,1,1,1,3,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-F11,24-07-08 Epoch H10,H10,0,1,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-F11,24-07-08 Epoch C12,C12,0,1,1,1,3,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-G11,24-07-08 Epoch G3,G3,1,1,1,1,4,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-G11,24-07-08 Epoch E5,E5,1,1,1,1,4,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-G11,24-07-08 H1 G3,G3,1,1,1,1,4,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-G11,24-07-08 H1 E5,E5,1,1,1,1,4,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-G11,24-07-08 H1 A10,A10,1,1,1,1,4,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-G11,24-07-08 H1 B12,B12,1,1,1,1,4,24-07-08,0,H1,Innoc,48,NA,NA
plateInnoc-G11,24-07-08 Epoch A10,A10,1,1,1,1,4,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-G11,24-07-08 Epoch B12,B12,1,1,1,1,4,24-07-08,0,Epoch,Innoc,0,NA,NA
plateInnoc-A1,24-08-05 Epoch A2,A2,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A1,24-08-05 Epoch G4,G4,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A1,24-08-05 Epoch H6,H6,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A1,24-08-05 Epoch E7,E7,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A1,24-08-05 Epoch C9,C9,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B1,24-08-05 Epoch G1,G1,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B1,24-08-05 Epoch B2,B2,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B1,24-08-05 Epoch H4,H4,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B1,24-08-05 Epoch F7,F7,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B1,24-08-05 Epoch D9,D9,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C1,24-08-05 Epoch F1,F1,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C1,24-08-05 Epoch C2,C2,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C1,24-08-05 Epoch A4,A4,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C1,24-08-05 Epoch G7,G7,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C1,24-08-05 Epoch E9,E9,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D1,24-08-05 Epoch E1,E1,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D1,24-08-05 Epoch D2,D2,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D1,24-08-05 Epoch B4,B4,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D1,24-08-05 Epoch H7,H7,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D1,24-08-05 Epoch F9,F9,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E1,24-08-05 Epoch D1,D1,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E1,24-08-05 Epoch E2,E2,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E1,24-08-05 Epoch C4,C4,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E1,24-08-05 Epoch A7,A7,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E1,24-08-05 Epoch G9,G9,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F1,24-08-05 Epoch C1,C1,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F1,24-08-05 Epoch F2,F2,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F1,24-08-05 Epoch D4,D4,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F1,24-08-05 Epoch B7,B7,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F1,24-08-05 Epoch H9,H9,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G1,24-08-05 Epoch B1,B1,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G1,24-08-05 Epoch G2,G2,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G1,24-08-05 Epoch E4,E4,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G1,24-08-05 Epoch C7,C7,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G1,24-08-05 Epoch A9,A9,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H1,24-08-05 Epoch H2,H2,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H1,24-08-05 Epoch F4,F4,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H1,24-08-05 Epoch A6,A6,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H1,24-08-05 Epoch D7,D7,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H1,24-08-05 Epoch B9,B9,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A3,24-08-05 Epoch A3,A3,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A3,24-08-05 Epoch G5,G5,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A3,24-08-05 Epoch E8,E8,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A3,24-08-05 Epoch C10,C10,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A3,24-08-05 Epoch H11,H11,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B3,24-08-05 Epoch B3,B3,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B3,24-08-05 Epoch H5,H5,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B3,24-08-05 Epoch F8,F8,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B3,24-08-05 Epoch D10,D10,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B3,24-08-05 Epoch G12,G12,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C3,24-08-05 Epoch C3,C3,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C3,24-08-05 Epoch A5,A5,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C3,24-08-05 Epoch G8,G8,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C3,24-08-05 Epoch E10,E10,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C3,24-08-05 Epoch F12,F12,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D3,24-08-05 Epoch D3,D3,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D3,24-08-05 Epoch B5,B5,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D3,24-08-05 Epoch H8,H8,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D3,24-08-05 Epoch F10,F10,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D3,24-08-05 Epoch E12,E12,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E3,24-08-05 Epoch E3,E3,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E3,24-08-05 Epoch C5,C5,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E3,24-08-05 Epoch A8,A8,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E3,24-08-05 Epoch G10,G10,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E3,24-08-05 Epoch D12,D12,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F3,24-08-05 Epoch F3,F3,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F3,24-08-05 Epoch D5,D5,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F3,24-08-05 Epoch B8,B8,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F3,24-08-05 Epoch H10,H10,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F3,24-08-05 Epoch C12,C12,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G3,24-08-05 Epoch G3,G3,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G3,24-08-05 Epoch E5,E5,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G3,24-08-05 Epoch C8,C8,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G3,24-08-05 Epoch A10,A10,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G3,24-08-05 Epoch B12,B12,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A5,24-08-05 Epoch A2,A2,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A5,24-08-05 Epoch G4,G4,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A5,24-08-05 Epoch H6,H6,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A5,24-08-05 Epoch E7,E7,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A5,24-08-05 Epoch C9,C9,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B5,24-08-05 Epoch G1,G1,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B5,24-08-05 Epoch B2,B2,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B5,24-08-05 Epoch H4,H4,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B5,24-08-05 Epoch F7,F7,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B5,24-08-05 Epoch D9,D9,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C5,24-08-05 Epoch F1,F1,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C5,24-08-05 Epoch C2,C2,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C5,24-08-05 Epoch A4,A4,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C5,24-08-05 Epoch G7,G7,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C5,24-08-05 Epoch E9,E9,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D5,24-08-05 Epoch E1,E1,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D5,24-08-05 Epoch D2,D2,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D5,24-08-05 Epoch B4,B4,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D5,24-08-05 Epoch H7,H7,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D5,24-08-05 Epoch F9,F9,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E5,24-08-05 Epoch D1,D1,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E5,24-08-05 Epoch E2,E2,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E5,24-08-05 Epoch C4,C4,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E5,24-08-05 Epoch A7,A7,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E5,24-08-05 Epoch G9,G9,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G5,24-08-05 Epoch B1,B1,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G5,24-08-05 Epoch G2,G2,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G5,24-08-05 Epoch E4,E4,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G5,24-08-05 Epoch C7,C7,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G5,24-08-05 Epoch A9,A9,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H5,24-08-05 Epoch H2,H2,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H5,24-08-05 Epoch F4,F4,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H5,24-08-05 Epoch A6,A6,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H5,24-08-05 Epoch D7,D7,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H5,24-08-05 Epoch B9,B9,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A7,24-08-05 Epoch A3,A3,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A7,24-08-05 Epoch G5,G5,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A7,24-08-05 Epoch E8,E8,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A7,24-08-05 Epoch C10,C10,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A7,24-08-05 Epoch H11,H11,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B7,24-08-05 Epoch B3,B3,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B7,24-08-05 Epoch H5,H5,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B7,24-08-05 Epoch F8,F8,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B7,24-08-05 Epoch D10,D10,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B7,24-08-05 Epoch G12,G12,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C7,24-08-05 Epoch C3,C3,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C7,24-08-05 Epoch A5,A5,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C7,24-08-05 Epoch G8,G8,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C7,24-08-05 Epoch E10,E10,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C7,24-08-05 Epoch F12,F12,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D7,24-08-05 Epoch D3,D3,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D7,24-08-05 Epoch B5,B5,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D7,24-08-05 Epoch H8,H8,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D7,24-08-05 Epoch F10,F10,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D7,24-08-05 Epoch E12,E12,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E7,24-08-05 Epoch E3,E3,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E7,24-08-05 Epoch C5,C5,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E7,24-08-05 Epoch A8,A8,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E7,24-08-05 Epoch G10,G10,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E7,24-08-05 Epoch D12,D12,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F7,24-08-05 Epoch F3,F3,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F7,24-08-05 Epoch D5,D5,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F7,24-08-05 Epoch B8,B8,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F7,24-08-05 Epoch H10,H10,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F7,24-08-05 Epoch C12,C12,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G7,24-08-05 Epoch G3,G3,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G7,24-08-05 Epoch E5,E5,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G7,24-08-05 Epoch C8,C8,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G7,24-08-05 Epoch A10,A10,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G7,24-08-05 Epoch B12,B12,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A9,24-08-05 Epoch A2,A2,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A9,24-08-05 Epoch G4,G4,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A9,24-08-05 Epoch H6,H6,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A9,24-08-05 Epoch E7,E7,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A9,24-08-05 Epoch C9,C9,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B9,24-08-05 Epoch G1,G1,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B9,24-08-05 Epoch B2,B2,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B9,24-08-05 Epoch H4,H4,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B9,24-08-05 Epoch F7,F7,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B9,24-08-05 Epoch D9,D9,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C9,24-08-05 Epoch F1,F1,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C9,24-08-05 Epoch C2,C2,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C9,24-08-05 Epoch A4,A4,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C9,24-08-05 Epoch G7,G7,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C9,24-08-05 Epoch E9,E9,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D9,24-08-05 Epoch E1,E1,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D9,24-08-05 Epoch D2,D2,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D9,24-08-05 Epoch B4,B4,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D9,24-08-05 Epoch H7,H7,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-D9,24-08-05 Epoch F9,F9,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E9,24-08-05 Epoch D1,D1,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E9,24-08-05 Epoch E2,E2,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E9,24-08-05 Epoch C4,C4,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E9,24-08-05 Epoch A7,A7,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-E9,24-08-05 Epoch G9,G9,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F9,24-08-05 Epoch C1,C1,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F9,24-08-05 Epoch F2,F2,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F9,24-08-05 Epoch D4,D4,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F9,24-08-05 Epoch B7,B7,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-F9,24-08-05 Epoch H9,H9,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G9,24-08-05 Epoch B1,B1,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G9,24-08-05 Epoch G2,G2,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G9,24-08-05 Epoch E4,E4,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G9,24-08-05 Epoch C7,C7,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-G9,24-08-05 Epoch A9,A9,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H9,24-08-05 Epoch H2,H2,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H9,24-08-05 Epoch F4,F4,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H9,24-08-05 Epoch A6,A6,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H9,24-08-05 Epoch D7,D7,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-H9,24-08-05 Epoch B9,B9,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A11,24-08-05 Epoch A3,A3,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A11,24-08-05 Epoch G5,G5,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A11,24-08-05 Epoch E8,E8,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A11,24-08-05 Epoch C10,C10,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-A11,24-08-05 Epoch H11,H11,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B11,24-08-05 Epoch B3,B3,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B11,24-08-05 Epoch H5,H5,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B11,24-08-05 Epoch F8,F8,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B11,24-08-05 Epoch D10,D10,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-B11,24-08-05 Epoch G12,G12,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C11,24-08-05 Epoch C3,C3,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C11,24-08-05 Epoch A5,A5,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
plateInnoc-C11,24-08-05 Epoch G8,G8,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA
