FLOWplateWell,uniqID,OD_well,putida,protegens,grimontii,veronii,CommRich,Date,Day,Incubator,Plate,Heat,Heat_Day,Recov_Day,Count_grimontii,Count_putida,Count_protegens,Count_veronii,Volume
plateInnoc-F7,24-08-05 Epoch F3,F3,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2923,0,1787,1005,79
plateInnoc-F7,24-08-05 Epoch D5,D5,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2923,0,1787,1005,79
plateInnoc-F7,24-08-05 Epoch B8,B8,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2923,0,1787,1005,79
plateInnoc-F7,24-08-05 Epoch H10,H10,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2923,0,1787,1005,79
plateInnoc-F7,24-08-05 Epoch C12,C12,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2923,0,1787,1005,79
plateInnoc-G7,24-08-05 Epoch G3,G3,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1920,166,1824,1124,93
plateInnoc-G7,24-08-05 Epoch E5,E5,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1920,166,1824,1124,93
plateInnoc-G7,24-08-05 Epoch C8,C8,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1920,166,1824,1124,93
plateInnoc-G7,24-08-05 Epoch A10,A10,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1920,166,1824,1124,93
plateInnoc-G7,24-08-05 Epoch B12,B12,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1920,166,1824,1124,93
plateInnoc-A9,24-08-05 Epoch A2,A2,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,3440,20,0,143
plateInnoc-A9,24-08-05 Epoch G4,G4,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,3440,20,0,143
plateInnoc-A9,24-08-05 Epoch H6,H6,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,3440,20,0,143
plateInnoc-A9,24-08-05 Epoch E7,E7,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,3440,20,0,143
plateInnoc-A9,24-08-05 Epoch C9,C9,1,0,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,3440,20,0,143
plateInnoc-B9,24-08-05 Epoch G1,G1,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,5,0,9600,4,51
plateInnoc-B9,24-08-05 Epoch B2,B2,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,5,0,9600,4,51
plateInnoc-B9,24-08-05 Epoch H4,H4,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,5,0,9600,4,51
plateInnoc-B9,24-08-05 Epoch F7,F7,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,5,0,9600,4,51
plateInnoc-B9,24-08-05 Epoch D9,D9,0,1,0,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,5,0,9600,4,51
plateInnoc-C9,24-08-05 Epoch F1,F1,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,9545,0,4,0,40
plateInnoc-C9,24-08-05 Epoch C2,C2,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,9545,0,4,0,40
plateInnoc-C9,24-08-05 Epoch A4,A4,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,9545,0,4,0,40
plateInnoc-C9,24-08-05 Epoch G7,G7,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,9545,0,4,0,40
plateInnoc-C9,24-08-05 Epoch E9,E9,0,0,1,0,1,24-08-05,0,Epoch,Innoc,12,NA,NA,9545,0,4,0,40
plateInnoc-D9,24-08-05 Epoch E1,E1,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,0,8,4112,37
plateInnoc-D9,24-08-05 Epoch D2,D2,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,0,8,4112,37
plateInnoc-D9,24-08-05 Epoch B4,B4,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,0,8,4112,37
plateInnoc-D9,24-08-05 Epoch H7,H7,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,0,8,4112,37
plateInnoc-D9,24-08-05 Epoch F9,F9,0,0,0,1,1,24-08-05,0,Epoch,Innoc,12,NA,NA,0,0,8,4112,37
plateInnoc-E9,24-08-05 Epoch D1,D1,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,5,270,7093,2,127
plateInnoc-E9,24-08-05 Epoch E2,E2,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,5,270,7093,2,127
plateInnoc-E9,24-08-05 Epoch C4,C4,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,5,270,7093,2,127
plateInnoc-E9,24-08-05 Epoch A7,A7,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,5,270,7093,2,127
plateInnoc-E9,24-08-05 Epoch G9,G9,1,1,0,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,5,270,7093,2,127
plateInnoc-F9,24-08-05 Epoch C1,C1,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,8476,142,17,0,46
plateInnoc-F9,24-08-05 Epoch F2,F2,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,8476,142,17,0,46
plateInnoc-F9,24-08-05 Epoch D4,D4,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,8476,142,17,0,46
plateInnoc-F9,24-08-05 Epoch B7,B7,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,8476,142,17,0,46
plateInnoc-F9,24-08-05 Epoch H9,H9,1,0,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,8476,142,17,0,46
plateInnoc-G9,24-08-05 Epoch B1,B1,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,2,262,12,7652,85
plateInnoc-G9,24-08-05 Epoch G2,G2,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,2,262,12,7652,85
plateInnoc-G9,24-08-05 Epoch E4,E4,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,2,262,12,7652,85
plateInnoc-G9,24-08-05 Epoch C7,C7,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,2,262,12,7652,85
plateInnoc-G9,24-08-05 Epoch A9,A9,1,0,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,2,262,12,7652,85
plateInnoc-H9,24-08-05 Epoch H2,H2,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,3169,0,2870,1,66
plateInnoc-H9,24-08-05 Epoch F4,F4,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,3169,0,2870,1,66
plateInnoc-H9,24-08-05 Epoch A6,A6,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,3169,0,2870,1,66
plateInnoc-H9,24-08-05 Epoch D7,D7,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,3169,0,2870,1,66
plateInnoc-H9,24-08-05 Epoch B9,B9,0,1,1,0,2,24-08-05,0,Epoch,Innoc,12,NA,NA,3169,0,2870,1,66
plateInnoc-A11,24-08-05 Epoch A3,A3,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,0,1,7873,1023,56
plateInnoc-A11,24-08-05 Epoch G5,G5,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,0,1,7873,1023,56
plateInnoc-A11,24-08-05 Epoch E8,E8,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,0,1,7873,1023,56
plateInnoc-A11,24-08-05 Epoch C10,C10,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,0,1,7873,1023,56
plateInnoc-A11,24-08-05 Epoch H11,H11,0,1,0,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,0,1,7873,1023,56
plateInnoc-B11,24-08-05 Epoch B3,B3,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,6192,0,13,2312,93
plateInnoc-B11,24-08-05 Epoch H5,H5,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,6192,0,13,2312,93
plateInnoc-B11,24-08-05 Epoch F8,F8,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,6192,0,13,2312,93
plateInnoc-B11,24-08-05 Epoch D10,D10,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,6192,0,13,2312,93
plateInnoc-B11,24-08-05 Epoch G12,G12,0,0,1,1,2,24-08-05,0,Epoch,Innoc,12,NA,NA,6192,0,13,2312,93
plateInnoc-C11,24-08-05 Epoch C3,C3,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2374,207,2845,0,67
plateInnoc-C11,24-08-05 Epoch A5,A5,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2374,207,2845,0,67
plateInnoc-C11,24-08-05 Epoch G8,G8,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2374,207,2845,0,67
plateInnoc-C11,24-08-05 Epoch E10,E10,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2374,207,2845,0,67
plateInnoc-C11,24-08-05 Epoch F12,F12,1,1,1,0,3,24-08-05,0,Epoch,Innoc,12,NA,NA,2374,207,2845,0,67
plateInnoc-D11,24-08-05 Epoch D3,D3,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,0,204,4889,1622,96
plateInnoc-D11,24-08-05 Epoch B5,B5,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,0,204,4889,1622,96
plateInnoc-D11,24-08-05 Epoch H8,H8,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,0,204,4889,1622,96
plateInnoc-D11,24-08-05 Epoch F10,F10,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,0,204,4889,1622,96
plateInnoc-D11,24-08-05 Epoch E12,E12,1,1,0,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,0,204,4889,1622,96
plateInnoc-E11,24-08-05 Epoch E3,E3,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,5527,188,25,1751,90
plateInnoc-E11,24-08-05 Epoch C5,C5,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,5527,188,25,1751,90
plateInnoc-E11,24-08-05 Epoch A8,A8,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,5527,188,25,1751,90
plateInnoc-E11,24-08-05 Epoch G10,G10,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,5527,188,25,1751,90
plateInnoc-E11,24-08-05 Epoch D12,D12,1,0,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,5527,188,25,1751,90
plateInnoc-F11,24-08-05 Epoch F3,F3,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,1875,3,2398,918,92
plateInnoc-F11,24-08-05 Epoch D5,D5,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,1875,3,2398,918,92
plateInnoc-F11,24-08-05 Epoch B8,B8,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,1875,3,2398,918,92
plateInnoc-F11,24-08-05 Epoch H10,H10,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,1875,3,2398,918,92
plateInnoc-F11,24-08-05 Epoch C12,C12,0,1,1,1,3,24-08-05,0,Epoch,Innoc,12,NA,NA,1875,3,2398,918,92
plateInnoc-G11,24-08-05 Epoch G3,G3,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1036,179,2163,1219,80
plateInnoc-G11,24-08-05 Epoch E5,E5,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1036,179,2163,1219,80
plateInnoc-G11,24-08-05 Epoch C8,C8,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1036,179,2163,1219,80
plateInnoc-G11,24-08-05 Epoch A10,A10,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1036,179,2163,1219,80
plateInnoc-G11,24-08-05 Epoch B12,B12,1,1,1,1,4,24-08-05,0,Epoch,Innoc,12,NA,NA,1036,179,2163,1219,80
plateInnoc-A1,24-08-19 Epoch A2,A2,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5868,5,0,26
plateInnoc-A1,24-08-19 Epoch G4,G4,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5868,5,0,26
plateInnoc-A1,24-08-19 Epoch H6,H6,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5868,5,0,26
plateInnoc-A1,24-08-19 Epoch E7,E7,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5868,5,0,26
plateInnoc-A1,24-08-19 Epoch C9,C9,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5868,5,0,26
plateInnoc-B1,24-08-19 Epoch G1,G1,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1,9849,1,68
plateInnoc-B1,24-08-19 Epoch B2,B2,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1,9849,1,68
plateInnoc-B1,24-08-19 Epoch H4,H4,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1,9849,1,68
plateInnoc-B1,24-08-19 Epoch F7,F7,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1,9849,1,68
plateInnoc-B1,24-08-19 Epoch D9,D9,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1,9849,1,68
plateInnoc-C1,24-08-19 Epoch F1,F1,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9700,0,0,0,11
plateInnoc-C1,24-08-19 Epoch C2,C2,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9700,0,0,0,11
plateInnoc-C1,24-08-19 Epoch A4,A4,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9700,0,0,0,11
plateInnoc-C1,24-08-19 Epoch G7,G7,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9700,0,0,0,11
plateInnoc-C1,24-08-19 Epoch E9,E9,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9700,0,0,0,11
plateInnoc-D1,24-08-19 Epoch E1,E1,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,10,7326,77
plateInnoc-D1,24-08-19 Epoch D2,D2,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,10,7326,77
plateInnoc-D1,24-08-19 Epoch B4,B4,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,10,7326,77
plateInnoc-D1,24-08-19 Epoch H7,H7,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,10,7326,77
plateInnoc-D1,24-08-19 Epoch F9,F9,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,10,7326,77
plateInnoc-E1,24-08-19 Epoch D1,D1,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,2216,2002,0,20
plateInnoc-E1,24-08-19 Epoch E2,E2,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,2216,2002,0,20
plateInnoc-E1,24-08-19 Epoch C4,C4,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,2216,2002,0,20
plateInnoc-E1,24-08-19 Epoch A7,A7,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,2216,2002,0,20
plateInnoc-E1,24-08-19 Epoch G9,G9,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,2216,2002,0,20
plateInnoc-F1,24-08-19 Epoch C1,C1,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5497,1294,7,0,21
plateInnoc-F1,24-08-19 Epoch F2,F2,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5497,1294,7,0,21
plateInnoc-F1,24-08-19 Epoch D4,D4,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5497,1294,7,0,21
plateInnoc-F1,24-08-19 Epoch B7,B7,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5497,1294,7,0,21
plateInnoc-F1,24-08-19 Epoch H9,H9,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5497,1294,7,0,21
plateInnoc-G1,24-08-19 Epoch B1,B1,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,2,1869,9,3003,29
plateInnoc-G1,24-08-19 Epoch G2,G2,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,2,1869,9,3003,29
plateInnoc-G1,24-08-19 Epoch E4,E4,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,2,1869,9,3003,29
plateInnoc-G1,24-08-19 Epoch C7,C7,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,2,1869,9,3003,29
plateInnoc-G1,24-08-19 Epoch A9,A9,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,2,1869,9,3003,29
plateInnoc-H1,24-08-19 Epoch H2,H2,0,1,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,3880,0,777,0,37
plateInnoc-H1,24-08-19 Epoch F4,F4,0,1,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,3880,0,777,0,37
plateInnoc-H1,24-08-19 Epoch A6,A6,0,1,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,3880,0,777,0,37
plateInnoc-H1,24-08-19 Epoch D7,D7,0,1,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,3880,0,777,0,37
plateInnoc-H1,24-08-19 Epoch B9,B9,0,1,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,3880,0,777,0,37
plateInnoc-A3,24-08-19 Epoch A3,A3,0,1,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,2,1852,4178,80
plateInnoc-A3,24-08-19 Epoch G5,G5,0,1,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,2,1852,4178,80
plateInnoc-A3,24-08-19 Epoch C10,C10,0,1,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,2,1852,4178,80
plateInnoc-A3,24-08-19 Epoch H11,H11,0,1,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,2,1852,4178,80
plateInnoc-B3,24-08-19 Epoch B3,B3,0,0,1,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,6076,0,2,2564,26
plateInnoc-B3,24-08-19 Epoch H5,H5,0,0,1,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,6076,0,2,2564,26
plateInnoc-B3,24-08-19 Epoch D10,D10,0,0,1,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,6076,0,2,2564,26
plateInnoc-B3,24-08-19 Epoch G12,G12,0,0,1,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,6076,0,2,2564,26
plateInnoc-C3,24-08-19 Epoch C3,C3,1,1,1,0,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4186,876,582,0,26
plateInnoc-C3,24-08-19 Epoch A5,A5,1,1,1,0,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4186,876,582,0,26
plateInnoc-C3,24-08-19 Epoch E10,E10,1,1,1,0,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4186,876,582,0,26
plateInnoc-C3,24-08-19 Epoch F12,F12,1,1,1,0,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4186,876,582,0,26
plateInnoc-D3,24-08-19 Epoch D3,D3,1,1,0,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1480,1599,1936,29
plateInnoc-D3,24-08-19 Epoch B5,B5,1,1,0,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1480,1599,1936,29
plateInnoc-D3,24-08-19 Epoch F10,F10,1,1,0,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1480,1599,1936,29
plateInnoc-D3,24-08-19 Epoch E12,E12,1,1,0,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1480,1599,1936,29
plateInnoc-E3,24-08-19 Epoch E3,E3,1,0,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4992,577,1,1745,25
plateInnoc-E3,24-08-19 Epoch C5,C5,1,0,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4992,577,1,1745,25
plateInnoc-E3,24-08-19 Epoch G10,G10,1,0,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4992,577,1,1745,25
plateInnoc-E3,24-08-19 Epoch D12,D12,1,0,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,4992,577,1,1745,25
plateInnoc-F3,24-08-19 Epoch F3,F3,0,1,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,3046,1,705,1608,56
plateInnoc-F3,24-08-19 Epoch D5,D5,0,1,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,3046,1,705,1608,56
plateInnoc-F3,24-08-19 Epoch H10,H10,0,1,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,3046,1,705,1608,56
plateInnoc-F3,24-08-19 Epoch C12,C12,0,1,1,1,3,24-08-19,0,Epoch,Innoc,24,NA,NA,3046,1,705,1608,56
plateInnoc-G3,24-08-19 Epoch G3,G3,1,1,1,1,4,24-08-19,0,Epoch,Innoc,24,NA,NA,3063,603,487,1152,29
plateInnoc-G3,24-08-19 Epoch E5,E5,1,1,1,1,4,24-08-19,0,Epoch,Innoc,24,NA,NA,3063,603,487,1152,29
plateInnoc-G3,24-08-19 Epoch A10,A10,1,1,1,1,4,24-08-19,0,Epoch,Innoc,24,NA,NA,3063,603,487,1152,29
plateInnoc-G3,24-08-19 Epoch B12,B12,1,1,1,1,4,24-08-19,0,Epoch,Innoc,24,NA,NA,3063,603,487,1152,29
plateInnoc-A5,24-08-19 Epoch A2,A2,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5468,2,1,24
plateInnoc-A5,24-08-19 Epoch G4,G4,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5468,2,1,24
plateInnoc-A5,24-08-19 Epoch H6,H6,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5468,2,1,24
plateInnoc-A5,24-08-19 Epoch E7,E7,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5468,2,1,24
plateInnoc-A5,24-08-19 Epoch C9,C9,1,0,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,5468,2,1,24
plateInnoc-B5,24-08-19 Epoch G1,G1,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9802,0,88
plateInnoc-B5,24-08-19 Epoch B2,B2,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9802,0,88
plateInnoc-B5,24-08-19 Epoch H4,H4,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9802,0,88
plateInnoc-B5,24-08-19 Epoch F7,F7,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9802,0,88
plateInnoc-B5,24-08-19 Epoch D9,D9,0,1,0,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9802,0,88
plateInnoc-C5,24-08-19 Epoch F1,F1,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9698,0,0,0,11
plateInnoc-C5,24-08-19 Epoch C2,C2,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9698,0,0,0,11
plateInnoc-C5,24-08-19 Epoch A4,A4,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9698,0,0,0,11
plateInnoc-C5,24-08-19 Epoch G7,G7,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9698,0,0,0,11
plateInnoc-C5,24-08-19 Epoch E9,E9,0,0,1,0,1,24-08-19,0,Epoch,Innoc,24,NA,NA,9698,0,0,0,11
plateInnoc-D5,24-08-19 Epoch E1,E1,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9,7314,69
plateInnoc-D5,24-08-19 Epoch D2,D2,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9,7314,69
plateInnoc-D5,24-08-19 Epoch B4,B4,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9,7314,69
plateInnoc-D5,24-08-19 Epoch H7,H7,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9,7314,69
plateInnoc-D5,24-08-19 Epoch F9,F9,0,0,0,1,1,24-08-19,0,Epoch,Innoc,24,NA,NA,0,0,9,7314,69
plateInnoc-E5,24-08-19 Epoch D1,D1,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,1873,1980,1,23
plateInnoc-E5,24-08-19 Epoch E2,E2,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,1873,1980,1,23
plateInnoc-E5,24-08-19 Epoch C4,C4,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,1873,1980,1,23
plateInnoc-E5,24-08-19 Epoch A7,A7,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,1873,1980,1,23
plateInnoc-E5,24-08-19 Epoch G9,G9,1,1,0,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,1,1873,1980,1,23
plateInnoc-F5,24-08-19 Epoch C1,C1,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5704,1166,0,0,21
plateInnoc-F5,24-08-19 Epoch F2,F2,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5704,1166,0,0,21
plateInnoc-F5,24-08-19 Epoch D4,D4,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5704,1166,0,0,21
plateInnoc-F5,24-08-19 Epoch B7,B7,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5704,1166,0,0,21
plateInnoc-F5,24-08-19 Epoch H9,H9,1,0,1,0,2,24-08-19,0,Epoch,Innoc,24,NA,NA,5704,1166,0,0,21
plateInnoc-G5,24-08-19 Epoch B1,B1,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1983,3,2829,26
plateInnoc-G5,24-08-19 Epoch G2,G2,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1983,3,2829,26
plateInnoc-G5,24-08-19 Epoch E4,E4,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1983,3,2829,26
plateInnoc-G5,24-08-19 Epoch C7,C7,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1983,3,2829,26
plateInnoc-G5,24-08-19 Epoch A9,A9,1,0,0,1,2,24-08-19,0,Epoch,Innoc,24,NA,NA,0,1983,3,2829,26
